author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Концерн КРОСТ;developer;https://www.cian.ru/sale/flat/298380338/;Москва;sale;flat;15;19;2;65.8;28359800;Щукино; Ротмистрова;2;Октябрьское поле;Театральный квартал
SUNRISE Estate;real_estate_agent;https://www.cian.ru/sale/flat/300867029/;Москва;sale;flat;4;16;2;62.0;29200000;Хорошево-Мневники;Жилой комплекс остров;к5;Терехово ;Остров
SPENСER ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/304618327/;Москва;sale;flat;6;11;2;54.2;29990000;Дорогомилово;Кутузовский проспект;4/2;Киевская;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/304683837/;Москва;sale;flat;8;11;2;52.0;29950000;Гагаринский;Университетский проспект;9;Университет;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/303881271/;Москва;sale;flat;9;17;2;66.4;31000000;Богородское;Краснобогатырская ;38к3;Преображенская площадь;Большая семерка
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/304820204/;Москва;sale;flat;21;35;1;45.0;31900000;Пресненский;Шмитовский проезд;39к8;Шелепиха;Headliner
Stenoy;developer;https://www.cian.ru/sale/flat/300879222/;Москва;sale;flat;10;12;2;55.0;32617585;Преображенское;Электрозаводская ;60;Преображенская площадь;ARTEL
Центр-Инвест;developer;https://www.cian.ru/sale/flat/298576274/;Москва;sale;flat;19;22;2;42.5;32355717;Красносельский;Большая Спасская ;35;Площадь трёх вокзалов;Dialog
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/302725122/;Москва;sale;flat;24;29;2;68.1;32800000;Якиманка;Мытная ;40к3;Шаболовская;Sky House
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/303817525/;Москва;sale;flat;9;39;2;82.3;32900000;Раменки; Лобачевского;120к1;Аминьевская;Крылья
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/303871654/;Москва;sale;flat;12;14;2;49.2;32900000;Раменки;проспект Генерала Дорохова;39к1А;Минская;Собрание клубных домов West Garden
BRIGHT ESTATE - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/299460217/;Москва;sale;flat;12;14;2;49.2;32900000;Раменки;проспект Генерала Дорохова;39к1;Минская;Собрание клубных домов West Garden
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/303736319/;Москва;sale;flat;6;6;2;46.9;33900000;Арбат; Арбат;49;Смоленская;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/303818206/;Москва;sale;flat;5;17;1;50.2;34900000;Гагаринский;Ленинский проспект;38;Ленинский проспект;Lunar
FavoritEstate;real_estate_agent;https://www.cian.ru/sale/flat/264022590/;Москва;sale;flat;4;5;2;102.0;35000000;Басманный;Старая Басманная ;31;Бауманская;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/279147876/;Москва;sale;flat;12;21;2;47.0;35250000;Таганский; Земляной Вал;;Чкаловская;Дом Chkalov
Stenoy;developer;https://www.cian.ru/sale/flat/300879033/;Москва;sale;flat;4;12;2;68.0;35687284;Преображенское;Электрозаводская ;60;Преображенская площадь;ARTEL
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/303589205/;Москва;sale;flat;25;32;2;70.2;36800000;Хорошево-Мневники;Причальный проезд;10Б;Шелепиха;Level Причальный
СЕДЬМОЕ НЕБО;real_estate_agent;https://www.cian.ru/sale/flat/304343993/;Москва;sale;flat;1;16;2;65.0;38000000;Алексеевский;Маломосковская ;14;ВДНХ;1147
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/298723575/;Москва;sale;flat;4;6;2;68.0;39500000;Пресненский;Шмитовский проезд;39к8;Шелепиха;Headliner
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/304696164/;Москва;sale;flat;39;41;2;56.9;39500000;Хорошевский;Ленинградский проспект;37/6;Аэропорт;Прайм Парк
Dominanta;developer;https://www.cian.ru/sale/flat/300728744/;Москва;sale;flat;5;41;1;59.59;39537965;Раменки;1-й Сетуньский проезд;вл10;Кутузовская;Hide
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/304734283/;Москва;sale;flat;38;44;2;49.5;42500000;Пресненский;Ходынская ;2;Улица 1905 года;Пресня Сити
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/302627994/;Москва;sale;flat;16;23;2;83.9;47900000;Можайский;Гжатская ;5к4;Давыдково;LIFE-Кутузовский
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/303688290/;Москва;sale;flat;9;20;2;66.0;57000000;Пресненский;Мантулинская ;9к4;Москва-Сити;City Park
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/292945725/;Москва;sale;flat;2;11;1;49.3;60000000;Якиманка; Большая Якиманка;22К3;Полянка;Коперник
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/302860798/;Москва;sale;flat;5;19;2;100.0;75000000;Раменки;Ломоносовский проспект;25к2;Университет;Dominion
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/304513569/;Москва;sale;flat;7;8;2;55.2;78000000;Якиманка;Софийская набережная;34;Новокузнецкая;Софийский
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/303577147/;Москва;sale;flat;4;6;2;75.1;85000000;Хамовники;Зубовская ;7;Парк Культуры;Roza Rossa
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/293809448/;Москва;sale;flat;11;20;2;96.9;87500000;Пресненский;Дружинниковская ;15;Краснопресненская;SkyView
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/300610097/;Москва;sale;flat;12;20;2;103.0;128000000;Пресненский;Мантулинская ;9к6;Москва-Сити;City Park
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/304104195/;Москва;sale;flat;14;21;1;144.0;170000000;Пресненский; Сергея Макеева;9;Улица 1905 года;RedSide
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/291004202/;Москва;sale;flat;3;9;2;148.5;230000000;Тверской;1-я Тверская-Ямская ;2;Маяковская;Vesper Tverskaya
Лофт Инвест;real_estate_agent;https://www.cian.ru/sale/flat/304614511/;Москва;sale;flat;5;5;1;20.0;6290000;Марфино;Гостиничный проезд;8К1;Окружная;
ID 85283713;homeowner;https://www.cian.ru/sale/flat/304785438/;Москва;sale;flat;5;12;2;60.0;7350000;; Гореловская;3;Силикатная;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/303866766/;Москва;sale;flat;10;14;1;34.0;8500000;Молжаниновский;Ленинградское шоссе;228к3;Молжаниново;1-й Ленинградский
Спутник;real_estate_agent;https://www.cian.ru/sale/flat/303948297/;Москва;sale;flat;10;16;1;36.7;9000000;;проспект Магеллана;;Филатов Луг;Испанские кварталы
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/304652803/;Москва;sale;flat;8;9;1;33.0;9400000;Чертаново Южное;Чертановская ;58К2;Улица Академика Янгеля;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/303489234/;Москва;sale;flat;5;17;1;39.0;9385000;Бирюлево Восточное;6-я Радиальная ;вл7к28;Царицыно;Царицыно-2
SITRealty;real_estate_agent;https://www.cian.ru/sale/flat/303560811/;Москва;sale;flat;4;7;1;40.0;9650000;; Медовая Долина;2;Санино;Баркли Медовая долина
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/303544993/;Москва;sale;flat;7;9;1;39.0;10000000;Южное Бутово; Академика Семенова;15;Бунинская аллея;
МПБ;real_estate_agent;https://www.cian.ru/sale/flat/302743252/;Москва;sale;flat;11;14;1;35.3;10100000;Зюзино;Болотниковская ;43;Зюзино;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/304198945/;Москва;sale;flat;3;5;1;40.7;10950000;Южное Тушино; Василия Петушкова;20к1;Трикотажная;
Владимир Фетискин;realtor;https://www.cian.ru/sale/flat/298705735/;Москва;sale;flat;5;5;2;41.0;10999990;Можайский; Багрицкого;45;Кунцевская;
Лофт Инвест;real_estate_agent;https://www.cian.ru/sale/flat/299893948/;Москва;sale;flat;5;16;2;38.9;10990000;Отрадное;Алтуфьевское шоссе;2;Владыкино;
Спутник;real_estate_agent;https://www.cian.ru/sale/flat/302557454/;Москва;sale;flat;12;12;2;35.1;11800000;Котловка; Винокурова;20;Крымская;
ID 59262847;homeowner;https://www.cian.ru/sale/flat/302504373/;Москва;sale;flat;1;9;1;36.7;11900000;Строгино; Кулакова;7;Строгино;
RED;real_estate_agent;https://www.cian.ru/sale/flat/303153112/;Москва;sale;flat;11;17;1;38.9;12700000;; Эдварда Грига;16к1;Бульвар Адмирала Ушакова;Скандинавия
Виктория Колоскова;realtor;https://www.cian.ru/sale/flat/300943049/;Москва;sale;flat;20;21;1;42.0;16800000;Сокольники; Сокольнический Вал;3;Рижская;Резиденция Сокольники
Ключи;real_estate_agent;https://www.cian.ru/sale/flat/304582801/;Москва;sale;flat;9;9;2;43.9;17250000;Тимирязевский;Дмитровское шоссе;43К1;Петровско-Разумовская;
ID 22653;real_estate_agent;https://www.cian.ru/sale/flat/303346088/;Москва;sale;flat;17;17;2;53.8;17500000;Раменки;Мичуринский проспект;25К3;Раменки;
Виктория Колоскова;realtor;https://www.cian.ru/sale/flat/298320303/;Москва;sale;flat;3;21;2;70.58;17500000;Сокольники; Сокольнический Вал;3;Рижская;Резиденция Сокольники
EstateLiga;real_estate_agent;https://www.cian.ru/sale/flat/300872621/;Москва;sale;flat;10;30;2;55.1;18299000;Южнопортовый;Волгоградский проспект;32/3к6;Угрешская;Метрополия
AFI Development;developer;https://www.cian.ru/sale/flat/294886650/;Москва;sale;flat;10;25;1;40.3;21222423;Обручевский; Академика Челомея;1А;Воронцовская;AFI Park Воронцовский
Century21 Феникс;real_estate_agent;https://www.cian.ru/sale/flat/298794336/;Москва;sale;flat;2;11;2;52.0;21500000;Щукино; Маршала Рыбалко;2к6;Панфиловская;Маршал
SPENСER ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/301952287/;Москва;sale;flat;6;24;1;63.0;21800000;Крылатское;Рублевское шоссе;70к7;Крылатское;Крылатский
EstateLiga;real_estate_agent;https://www.cian.ru/sale/flat/304431089/;Москва;sale;flat;4;52;2;49.6;21700000;Раменки;;;Минская;Вилл Тауэрс ЖК
EstateLiga;real_estate_agent;https://www.cian.ru/sale/flat/304431091/;Москва;sale;flat;2;56;2;55.4;21700000;Раменки;;;Минская;Вилл Тауэрс ЖК
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/301437572/;Москва;sale;flat;12;23;1;46.2;21900000;Хорошево-Мневники;Жилой комплекс остров;2-й кв-л;Терехово ;Остров
SUNRISE Estate;real_estate_agent;https://www.cian.ru/sale/flat/304064852/;Москва;sale;flat;30;33;1;40.0;22000000;Даниловский;Дубининская ;59к8;Серпуховская;Павелецкая Сити
Александр Кудинов;realtor;https://www.cian.ru/sale/flat/303955677/;Москва;sale;flat;12;49;2;41.0;22400000;Хорошево-Мневники; Генерала Глаголева;14Ак1;Народное Ополчение;CRYSTAL Трилогия
